store,sku,name,brand,category,quantity_value,quantity_unit,pack_size,price_eur,price_bgn
Billa,1289,Leader Brand Сладки с плодов пълнеж 270 г,,Други,270.0,g,,3.6,7.04
Billa,1290,Насипни бонбони За 1 кг,,Сладкарски изделия,1.0,kg,,13.91,27.21
Billa,1291,Престиж Суха паста 50 г Произход - България,,Паста и тестени,50.0,g,,0.59,1.15
Billa,1292,Сладея Пудра захар 250 г,,Други,250.0,g,,1.1,2.15
Billa,1293,"Cruzares Вино 0,75 л",,Напитки алкохолни,0.75,l,,2.89,5.65
Billa,1294,Natura Парено жито 500 г,,Други,500.0,g,,1.9,3.72
Billa,1295,Сладки времена Халва 30 г,,Сладкарски изделия,30.0,g,,0.29,0.57
Billa,1296,"Само с Billa App - Sano Maxima Sensitive Гел за пране 2 л, 1 изпиране = 0,31 €/0,61 лв./30 пранета",Billa,Други,,,,17.99,35.18
Billa,1297,Само с Billa App - Lavazza Кафе на зърна Qualita Rossa 1 кг,Lavazza,Кафе и чай,1.0,kg,,46.997874,91.92
Billa,1298,Само с Billa App - Happy Foottopia Чорапи с бамбук размер 35-38 / 39-42 или 43-46 - 1 чифт,Billa,Други,,,,3.48,6.81
Billa,1299,"Само с Billa App - Leffe blond бира 0,33 л",Billa,Напитки алкохолни,0.33,l,,2.99,5.85
Billa,1300,"Само с Billa App - Jagermeister Ликьор 0,7 л",Billa,Напитки алкохолни,0.7,l,,22.98,44.94
Billa,1301,Само с Billa App - Teo Bebe Тоaлетен сапун 75 г Произход - България,Billa,Козметика,75.0,g,,1.46685,2.87
Billa,1302,Само с Billa App - Billa Лютеница финосмляна 310 г,Billa,Консерви,310.0,g,,2.7,5.28
Billa,1303,Само с Billa App - Brio Универсален нож 13 см,Billa,Други,,,,3.48,6.81
Billa,1304,Само с Billa App - Престиж Тунквани бисквити 300 г,Billa,Сладкарски изделия,300.0,g,,3.48,6.81
Billa,1305,Само с Billa App - Billa Необработено маслиново масло extra virgin 750 мл,Billa,Млечни продукти,750.0,ml,,11.72,22.92
Billa,1306,Deroni Домашна едросмляна лютеница 520 г или Айвар 500 г 1 бр.,,Консерви,520.0,g,,4.99,9.76
Billa,1307,Monini Маслиново масло екстра върджин 1 л,,Млечни продукти,1.0,l,,22.47,43.95
Billa,1308,"Фамилекс Български ориз 1 кг Продукт, маркиран със синя звезда",,Зърнени храни,1.0,kg,,2.99,5.85
Billa,1309,Krina Капия печена белена без оцет 680 г,,Подправки и сосове,680.0,g,,3.89,7.61
Billa,1310,Billa Мексиканска салата с риба тон 150 г,Billa,Риба и морски дарове,150.0,g,,2.48,4.85
Billa,1311,Billa Херинга филе различни видове 200 г,Billa,Месо и колбаси,200.0,g,,2.99,5.85
Billa,1312,7 Days Кроасан 70 - 92 г,,Хляб и печива,92.0,g,,1.19,2.33
Billa,1313,Lindt Шоколад Excellence различни видове 100 г,Lindt,Напитки безалкохолни,100.0,g,,5.984748,11.7
Billa,1314,Ferrero Rocher Бонбониера Diamand 300 г,Ferrero,Сладкарски изделия,300.0,g,,18.99,37.14
Billa,1315,Морени Maxx Вафла 49 г Произход - България,,Други,49.0,g,,0.78,1.53
Billa,1316,Raffaello Бонбони 150 г,Raffaello,Сладкарски изделия,150.0,g,,6.59,12.89
Billa,1317,Marlenka Медени топчета малина 235 г - Ново в Billa,Billa,Други,235.0,g,,13.397229999999999,26.2
Billa,1318,"Snickers, Mars или Twix Шоколадов десерт 50 - 51 г",Mars,Напитки безалкохолни,51.0,g,,1.19,2.33
Billa,1319,Млечен шоколад 160 г,,Напитки безалкохолни,160.0,g,,2.99,5.85
Billa,1320,Гербери Тунквани бисквити 170 г,,Сладкарски изделия,170.0,g,,2.39,4.67
Billa,1321,Billa Premium Тирамису или Профитероли 2 х 90 г,Billa,Други,180.0,g,2,3.7,7.24
Billa,1322,Jacobs Мляно кафе Monarch 500 г,Jacobs,Кафе и чай,500.0,g,,17.99,35.18
Billa,1323,Nescafe Разтворима напитка 3 в 1 плик 10 х 15q5 г,Nescafe,Хляб и печива,5.0,g,,2.89,5.65
Billa,1324,Chio Чипс Intense 120 г,,Снаксове,120.0,g,,2.58,5.05
Billa,1325,Salza Соленки с вкус на сирене 200 г,,Млечни продукти,200.0,g,,2.39,4.67
Billa,1326,"Pom-Bar снакс Family pack 80 г Продукт, маркиран със синя звезда",,Други,80.0,g,,2.29,4.48
Billa,1327,Biscoff Бисквитен крем 400 г,,Козметика,400.0,g,,8.78,17.17
Billa,1328,Clever мюсли бар с тъмен шоколад 30 г,Clever,Напитки безалкохолни,30.0,g,,0.55,1.08
Billa,1329,Nice Bites Стафиди тъмни джъмбо 200 г,,Други,200.0,g,,2.52,4.93
Billa,1330,"Tira Кафе на зърна Barista Espresso 1 кг Продукт, маркиран със синя звезда",,Кафе и чай,1.0,kg,,34.989262000000004,68.43
Billa,1331,"Tira Кафе на зърна Barista Crema 1 кг Продукт, маркиран със синя звезда",,Кафе и чай,1.0,kg,,34.989262000000004,68.43
Billa,1332,Tira Кафе на зърна Espresso 1 кг,,Кафе и чай,1.0,kg,,34.989262000000004,68.43
Billa,1333,Tira Кафе на зърна Crema 1 кг,,Кафе и чай,1.0,kg,,34.989262000000004,68.43
Billa,1334,"Tira Кафе на зърна Single Origin Brazil 1 кг Продукт, маркиран със синя звезда",,Кафе и чай,1.0,kg,,34.989262000000004,68.43
Billa,1335,"Tira Кафе на зърна Dual Colombia Brazil 500 г Продукт, маркиран със синя звезда",,Кафе и чай,500.0,g,,21.983192,42.99
Billa,1336,"Tira Кафе на зърна Dual Peru Brazil 500 г Продукт, маркиран със синя звезда",,Кафе и чай,500.0,g,,21.983192,42.99
Billa,1337,Tira Мляно кафе Gold 500 г,,Кафе и чай,500.0,g,,19.988276000000003,39.09
Billa,1338,Tira Мляно кафе Intenso 500 г,,Кафе и чай,500.0,g,,15.998444,31.29
Billa,1339,Tira мляно кафе Espresso 250 г,,Кафе и чай,250.0,g,,8.99668,17.6
Billa,1340,Tira мляно кафе Crema 250 г,,Кафе и чай,250.0,g,,10.991596,21.5
Billa,1341,Tira капсули Espresso DG 16 бр.,,Кафе и чай,16.0,pcs,,9.994138000000001,19.55
Billa,1342,Tira капсули Hazelnut DG 16 бр.,,Кафе и чай,16.0,pcs,,9.994138000000001,19.55
Billa,1343,Tira Nespresso Espresso съвместими капсули - 20 бр.,Nespresso,Кафе и чай,20.0,pcs,,12.986512,25.4
Billa,1344,Tira капсули Lungo DG 16 бр.,,Кафе и чай,16.0,pcs,,9.994138000000001,19.55
Billa,1345,Tira капсули Pistachio DG 16 бр.,,Кафе и чай,16.0,pcs,,9.994138000000001,19.55
Billa,1346,Tira капсули CAFE AU LAIT DG 16 бр.,,Кафе и чай,16.0,pcs,,9.994138000000001,19.55
Billa,1347,Tira капсули Cappuccino 8 + 8 DG,,Кафе и чай,,,,9.994138000000001,19.55
Billa,1348,Tira капсули Macchiato 8 + 8 DG,,Кафе и чай,,,,9.994138000000001,19.55
Billa,1349,"Coca-Cola газирана напитка 2 х 1,5 л",Coca-Cola,Хляб и печива,3.0,l,2,3.99,7.8
Billa,1350,"Prisun негазирана напитка 1,5 л",,Хляб и печива,1.5,l,,1.78,3.48
Billa,1351,Шуменско бира 1 л Произход - България,Шуменско,Напитки алкохолни,1.0,l,,1.8,3.52
Billa,1352,Red Bull енергийна напитка мултипак 4 х 0.25 л,Red Bull,Хляб и печива,1.0,l,4,7.49,14.65
Billa,1353,"Pepsi газирана напитка 0,33 л",Pepsi,Хляб и печива,0.33,l,,0.98,1.92
Billa,1354,"Somersby сайдер 0,33 л",,Други,0.33,l,,1.584198,3.1
Billa,1355,Billa Indian tonic газирана напитка 1 л,Billa,Хляб и печива,1.0,l,,1.39,2.72
Billa,1356,"Olympus натурален сок морков, ябълка и портокал 1 л",Olympus,Напитки безалкохолни,1.0,l,,4.99,9.76
Billa,1357,Billa Бисквити Cookies 150 г,Billa,Сладкарски изделия,150.0,g,,2.99,5.85
Billa,1358,Milora Шоколадови бонбони Mozart Kugeln 200 г,,Напитки безалкохолни,200.0,g,,6.98,13.65
Billa,1359,Billa Меденки с глазура 200 г,Billa,Други,200.0,g,,1.68,3.29
Billa,1360,Billa Premium Бонбони от тъмен шоколад с пияна вишна 168 г,Billa,Напитки безалкохолни,168.0,g,,6.98,13.65
Billa,1361,"Vina Esmeralda Вино 0,75 л Сорт - Розе. Произход - Испания. Температура на консумация - 14 - 16°C. П",,Напитки алкохолни,0.75,l,,18.99,37.14
Billa,1362,"Sangre De Toro Вино 0,75 л Сорт - Гарнача и Каринян. Произход - Испания. Температура на консумация -",,Напитки алкохолни,0.75,l,,18.99,37.14
Billa,1363,"Lost Vines Вино 0,75 л Сорт - Гарнача и Каринян. Произход - Испания. Температура на консумация - 16",,Напитки алкохолни,0.75,l,,12.99,25.41
Billa,1364,"Sol Vineus Розе 0,75 л Сорт - Темпранийо-Гренаж (Гарнача). Произход - Испания. Температура на консум",,Други,0.75,l,,6.98,13.65
Billa,1365,"Sol Vineus Виура 0,75 л Сорт - Виура. Произход - Испания. Температура на консумация - 10 - 12°C.",,Други,0.75,l,,6.98,13.65
Billa,1366,"Sol Vineus Темпранийо 0,75 л Сорт - Темпранийо. Произход - Испания. Температура на консумация - 16 -",,Други,0.75,l,,6.98,13.65
Billa,1367,"Jim Beam Бърбън 1 л Продукт, маркиран със синя звезда",Jim Beam,Други,1.0,l,,26.99,52.79
Billa,1368,"Claymore Уиски 0,7 л",,Напитки алкохолни,0.7,l,,12.99,25.41
Billa,1369,"Absolut Водка 0,7 л",Absolut,Напитки алкохолни,0.7,l,,16.49,32.25
Billa,1370,"Пещерска Ракия гроздова 0,7 л Произход - България",Пещерска,Напитки алкохолни,0.7,l,,10.99,21.49
Billa,1371,Pogues Ирландско Уиски 1 л,,Напитки алкохолни,1.0,l,,29.98,58.63
Billa,1372,"JP. Chenet Вино 0,75 л",,Напитки алкохолни,0.75,l,,9.99,19.54
Billa,1373,"Сунгурларска Ракия отлежала 0,7 л Произход - България",,Напитки алкохолни,0.7,l,,14.49,28.34
Billa,1374,"ANGEL'S Вино 0,75 л Произход - България",,Напитки алкохолни,0.75,l,,11.72,22.92
Billa,1375,"Sobieski Водка Premium 0,7 л",,Напитки алкохолни,0.7,l,,11.99,23.45
Billa,1376,"Wet Hankies Антибактериални мокри кърпи 2 + 2 бр. Продукт, маркиран със синя звезда",,Хигиена,2.0,pcs,,2.581656,5.05
Billa,1377,"Medix Alvina Гел за пране 44 пранета Произход - България 1 изпиране = 0,15 €/0,29 лв./ 44 пранета",Medix,Други,,,,12.5,24.45
